id,domain_intent,sentence
55323,$$Stock#AskStockInfoByName,中科台積電
55324,$$Stock#AskStockInfoByName,中科台積電入主
55351,$$Stock#AskStockInfoByName,中華買點
55445,$$Stock#AskStockInfoByName,中鋼的股票股價目前路上
55647,$$Stock#AskStockInfoByName,今天台積電的股價
55651,$$Stock#AskStockInfoByName,今天台聚
55761,$$Stock#AskStockInfoByName,今天神隆擬
55807,$$Stock#AskStockInfoByName,今天長盛和股票有多少
55896,$$Stock#AskStockInfoByName,今日菱光
56151,$$Stock#AskStockInfoByName,例如達和盛餘
56217,$$Stock#AskStockInfoByName,元大金股價
56410,$$Stock#AskStockInfoByName,包括台揚股票
56414,$$Stock#AskStockInfoByName,包括大立光
56452,$$Stock#AskStockInfoByName,北儒精密
56666,$$Stock#AskStockInfoByName,台化今
56669,$$Stock#AskStockInfoByName,台北F*AS
56830,$$Stock#AskStockInfoByName,台泥地圖
56883,$$Stock#AskStockInfoByName,台積電不
57071,$$Stock#AskStockInfoByName,台積電設
57114,$$Stock#AskStockInfoByName,台苯股票
57172,$$Stock#AskStockInfoByName,合庫金股票
57451,$$Stock#AskStockInfoByName,大立光和
57460,$$Stock#AskStockInfoByName,大立光現在的股價多少
57461,$$Stock#AskStockInfoByName,大立光現金價
57467,$$Stock#AskStockInfoByName,大立光的股票票價左手
57474,$$Stock#AskStockInfoByName,大立光股票中華食的
57508,$$Stock#AskStockInfoByName,太子建設和
57565,$$Stock#AskStockInfoByName,如中信金股價
57590,$$Stock#AskStockInfoByName,如同股票滿心
57660,$$Stock#AskStockInfoByName,宇環
57711,$$Stock#AskStockInfoByName,宏碁也顯示
57726,$$Stock#AskStockInfoByName,宏碁大
57868,$$Stock#AskStockInfoByName,富邦金控
57951,$$Stock#AskStockInfoByName,幫我查台塑股票
58189,$$Stock#AskStockInfoByName,我光洋科
58200,$$Stock#AskStockInfoByName,我國泰金的股價
58408,$$Stock#AskStockInfoByName,我要查浩鼎現在的成就
58452,$$Stock#AskStockInfoByName,我要查詢盟立
58602,$$Stock#AskStockInfoByName,新光金股價
58705,$$Stock#AskStockInfoByName,於富邦金
58825,$$Stock#AskStockInfoByName,昇陽科股票多少錢什麼
58982,$$Stock#AskStockInfoByName,明天東洋與
59001,$$Stock#AskStockInfoByName,明天璟德
59076,$$Stock#AskStockInfoByName,明明中鋼股票
59077,$$Stock#AskStockInfoByName,明明華泰股票
59085,$$Stock#AskStockInfoByName,易通展股價
59088,$$Stock#AskStockInfoByName,映興股價今天多少人
59101,$$Stock#AskStockInfoByName,是中石化
59248,$$Stock#AskStockInfoByName,查詢今皓
59321,$$Stock#AskStockInfoByName,榮化股價
59355,$$Stock#AskStockInfoByName,欣興電子大
59407,$$Stock#AskStockInfoByName,每股安國
59428,$$Stock#AskStockInfoByName,沒台積電
59440,$$Stock#AskStockInfoByName,泰金寶今天的股價多少
59493,$$Stock#AskStockInfoByName,潤泰新的牌價
59737,$$Stock#AskStockInfoByName,看好隴華的
59789,$$Stock#AskStockInfoByName,秋日瑞軒現在多少錢
59791,$$Stock#AskStockInfoByName,穆拉德股票之147
59988,$$Stock#AskStockInfoByName,而中華電股價
60054,$$Stock#AskStockInfoByName,聯光通的
60103,$$Stock#AskStockInfoByName,聯華電子
60176,$$Stock#AskStockInfoByName,股市金寶嗎
60187,$$Stock#AskStockInfoByName,股票F*太景你得花錢
60212,$$Stock#AskStockInfoByName,股票中探針的浩劫
60293,$$Stock#AskStockInfoByName,股票兆赫
60349,$$Stock#AskStockInfoByName,股票台化至
60531,$$Stock#AskStockInfoByName,股票新日興
60635,$$Stock#AskStockInfoByName,股票眾星看
60882,$$Stock#AskStockInfoByName,艾訊
60995,$$Stock#AskStockInfoByName,華晶科將
61192,$$Stock#AskStockInfoByName,誠品生股票勝一
61249,$$Stock#AskStockInfoByName,請問你買進力士利亞
61285,$$Stock#AskStockInfoByName,請問台揚立大
61397,$$Stock#AskStockInfoByName,請問無敵有
61441,$$Stock#AskStockInfoByName,請問蒙恬以
61558,$$Stock#AskStockInfoByName,車王電
61634,$$Stock#AskStockInfoByName,遠百的股票
61741,$$Stock#AskStockInfoByName,鈊象
61749,$$Stock#AskStockInfoByName,鈺創科技二十二號阿潭上到上千元
61760,$$Stock#AskStockInfoByName,銘異今天股價多少
61864,$$Stock#AskStockInfoByName,雖然台新金
61881,$$Stock#AskStockInfoByName,雷笛克股價如何
61942,$$Stock#AskStockInfoByName,鴻海2001
61953,$$Stock#AskStockInfoByName,鴻海也是
62037,$$Stock#AskStockInfoByName,鴻海現在才看多少
62075,$$Stock#AskStockInfoByName,鴻海股價多少
62110,$$Stock#AskStockInfoByName,鴻海裕日車
62209,$$Stock#AskStockInfoBySid,1109加
62338,$$Stock#AskStockInfoBySid,1704股票價錢多少
62374,$$Stock#AskStockInfoBySid,1742日
62379,$$Stock#AskStockInfoBySid,1783日與
62389,$$Stock#AskStockInfoBySid,1799的股價
62411,$$Stock#AskStockInfoBySid,1906也
62453,$$Stock#AskStockInfoBySid,2007持續
62499,$$Stock#AskStockInfoBySid,2010是誰
62514,$$Stock#AskStockInfoBySid,2012 312號的
62535,$$Stock#AskStockInfoBySid,2013第一
62607,$$Stock#AskStockInfoBySid,2233要
62614,$$Stock#AskStockInfoBySid,2303是
62630,$$Stock#AskStockInfoBySid,2317日鴻海
62661,$$Stock#AskStockInfoBySid,2344華邦電
62671,$$Stock#AskStockInfoBySid,2353嗎
62688,$$Stock#AskStockInfoBySid,2373拔拔拔
62712,$$Stock#AskStockInfoBySid,2390云辰嗎
62736,$$Stock#AskStockInfoBySid,2419今天的收盤價
62744,$$Stock#AskStockInfoBySid,2424的
62748,$$Stock#AskStockInfoBySid,2426店面
62832,$$Stock#AskStockInfoBySid,2511太遲了
62993,$$Stock#AskStockInfoBySid,3037黃海
63020,$$Stock#AskStockInfoBySid,3051你的
63046,$$Stock#AskStockInfoBySid,3060的
63056,$$Stock#AskStockInfoBySid,3064來回
63104,$$Stock#AskStockInfoBySid,3310加
63119,$$Stock#AskStockInfoBySid,3406和諧
63135,$$Stock#AskStockInfoBySid,3452吧
63161,$$Stock#AskStockInfoBySid,3494日
63175,$$Stock#AskStockInfoBySid,3533加錢
63176,$$Stock#AskStockInfoBySid,3541日股價
63181,$$Stock#AskStockInfoBySid,3550的
63188,$$Stock#AskStockInfoBySid,3561加
63275,$$Stock#AskStockInfoBySid,4108懷特生技
63347,$$Stock#AskStockInfoBySid,4540加百利
63388,$$Stock#AskStockInfoBySid,4953日將
63395,$$Stock#AskStockInfoBySid,4999鑫禾股價
63486,$$Stock#AskStockInfoBySid,5434的那天
63513,$$Stock#AskStockInfoBySid,5520的
63585,$$Stock#AskStockInfoBySid,6134萬興
63592,$$Stock#AskStockInfoBySid,6142的
63623,$$Stock#AskStockInfoBySid,6237產品
63642,$$Stock#AskStockInfoBySid,6243拒絕
63664,$$Stock#AskStockInfoBySid,6243迅杰的
63722,$$Stock#AskStockInfoBySid,8028的我
63723,$$Stock#AskStockInfoBySid,8032日亞
63762,$$Stock#AskStockInfoBySid,8033雷虎科技股價多少錢
63765,$$Stock#AskStockInfoBySid,8033雷虎科技股票多少錢
63772,$$Stock#AskStockInfoBySid,8050廣積
63783,$$Stock#AskStockInfoBySid,8080方式卻
63861,$$Stock#AskStockInfoBySid,9106日
63886,$$Stock#AskStockInfoBySid,F-台南3050機車騎士
63900,$$Stock#AskStockInfoBySid,F-鼎固2008年
63908,$$Stock#AskStockInfoBySid,一2439
63943,$$Stock#AskStockInfoBySid,三陽機車2206
64028,$$Stock#AskStockInfoBySid,他2823中說
64031,$$Stock#AskStockInfoBySid,他2855
64077,$$Stock#AskStockInfoBySid,他股票資訊8299去
64162,$$Stock#AskStockInfoBySid,台南股票1717日的價錢來的
64186,$$Stock#AskStockInfoBySid,和股票3034
64221,$$Stock#AskStockInfoBySid,大3049加
64226,$$Stock#AskStockInfoBySid,大豐科技4706
64279,$$Stock#AskStockInfoBySid,好好3686
64296,$$Stock#AskStockInfoBySid,宏達電5266
64369,$$Stock#AskStockInfoBySid,我2881日
64386,$$Stock#AskStockInfoBySid,我5269
64417,$$Stock#AskStockInfoBySid,我8404
64503,$$Stock#AskStockInfoBySid,明天3545
64538,$$Stock#AskStockInfoBySid,會5269
64565,$Stock#AskStockInfoBySid,民雄5229
64577,$$Stock#AskStockInfoBySid,玉山科技5351
64579,$$Stock#AskStockInfoBySid,現在4987
64604,$$Stock#AskStockInfoBySid,看2426鼎元
64614,$$Stock#AskStockInfoBySid,社論2010
64761,$$Stock#AskStockInfoBySid,買1568
64762,$$Stock#AskStockInfoBySid,買2501華泰
64767,$$Stock#AskStockInfoBySid,趁5321
64777,$$Stock#AskStockInfoBySid,遠雄5522現在股價多少
64830,$$Stock#AskStockInfoBySid,鴻海6243新街
64841,$$Stock#AskStockTrendReason,F-麗豐大漲
64842,$$Stock#AskStockTrendReason,F-麗豐會漲的
64843,$$Stock#AskStockTrendReason,不要抱一隻好的股票六福
64844,$$Stock#AskStockTrendReason,世紀會漲嗎的走
64845,$$Stock#AskStockTrendReason,中和股票好多了
64846,$$Stock#AskStockTrendReason,中鋼股票按摩好了
64847,$$Stock#AskStockTrendReason,五福會不會大漲的
64848,$$Stock#AskStockTrendReason,亞泥競國大漲嗎
64849,$$Stock#AskStockTrendReason,今天到股票會漲嗎
64852,$$Stock#AskStockTrendReason,今天股市會不會上漲
64854,$$Stock#AskStockTrendReason,來自股票會漲嗎
64855,$$Stock#AskStockTrendReason,元太機電股股價好好好好的
64856,$$Stock#AskStockTrendReason,全國大漲逾
64857,$$Stock#AskStockTrendReason,剛剛好台積電股票
64858,$$Stock#AskStockTrendReason,剛進台翰會跌
64859,$$Stock#AskStockTrendReason,包括鈺德3064台微體會漲會有二十八年嗎
64860,$$Stock#AskStockTrendReason,友達明天會不會漲
64861,$$Stock#AskStockTrendReason,另外請問股票中鋼構收盤大漲
64862,$$Stock#AskStockTrendReason,可惜明天股票會漲嗎
64863,$$Stock#AskStockTrendReason,台南今天股市行情如何
64864,$$Stock#AskStockTrendReason,台南南港股票比較好
64865,$$Stock#AskStockTrendReason,台南大盤
64866,$$Stock#AskStockTrendReason,台南大電股價
64867,$$Stock#AskStockTrendReason,台南股價
64868,$$Stock#AskStockTrendReason,台海兩岸新機股票會漲嗎
64869,$$Stock#AskStockTrendReason,台碩股價大漲浪漫
64870,$$Stock#AskStockTrendReason,台積電大漲
64871,$$Stock#AskStockTrendReason,台積電大漲並
64873,$$Stock#AskStockTrendReason,和碩會不會漲
64874,$$Stock#AskStockTrendReason,回來了很開心明天股票會漲嗎的事情
64875,$$Stock#AskStockTrendReason,太好了吧群創股價
64877,$$Stock#AskStockTrendReason,好啦好啦愛地雅股票之前
64878,$$Stock#AskStockTrendReason,好好的股票亞太電信
64879,$$Stock#AskStockTrendReason,好無奈好股票精確的
64882,$$Stock#AskStockTrendReason,好股票志旭
64883,$$Stock#AskStockTrendReason,好股票東光訊
64884,$$Stock#AskStockTrendReason,好股票欣興
64886,$$Stock#AskStockTrendReason,好股票鴻海
64887,$$Stock#AskStockTrendReason,好華碩股價持續
64888,$$Stock#AskStockTrendReason,宜蘭縣龍頭台塑股價從
64889,$$Stock#AskStockTrendReason,小姐我想請問一下漢科會漲嗎的
64890,$$Stock#AskStockTrendReason,年度台中市在哪裡F-欣厚會不會大跌的
64891,$$Stock#AskStockTrendReason,幸福表還會跌嗎
64892,$$Stock#AskStockTrendReason,想知道明天台股會漲還是會點
64893,$$Stock#AskStockTrendReason,我F-必勝英群股價要買那麼好
64894,$$Stock#AskStockTrendReason,我們會上漲股票
64895,$$Stock#AskStockTrendReason,我明天亞泰會漲價嗎
64896,$$Stock#AskStockTrendReason,我華邦電會漲嗎的
64897,$$Stock#AskStockTrendReason,我要查南茂會跌嗎番社前
64899,$$Stock#AskStockTrendReason,批踢踢台南股價
64901,$$Stock#AskStockTrendReason,明天F-雅茗大漲田洋街
64902,$$Stock#AskStockTrendReason,明天可成會漲嗎
64904,$$Stock#AskStockTrendReason,明天哪一支股票會漲嗎
64905,$$Stock#AskStockTrendReason,明天新鋼會跌一百多
64907,$$Stock#AskStockTrendReason,明天的股市會漲嗎
64908,$$Stock#AskStockTrendReason,明天股市會跌嗎
64909,$$Stock#AskStockTrendReason,明天股票會不會漲
64910,$$Stock#AskStockTrendReason,明天股票會漲嗎
64911,$$Stock#AskStockTrendReason,明天股票會跌嗎
64912,$$Stock#AskStockTrendReason,明天要回廠F-慧洋會不會大漲台南市
64913,$$Stock#AskStockTrendReason,星期一股票會漲嗎
64914,$$Stock#AskStockTrendReason,會上漲的股票
64915,$$Stock#AskStockTrendReason,本盟會漲的
64916,$$Stock#AskStockTrendReason,桃園的台積電股價好壞在哪裡
64917,$$Stock#AskStockTrendReason,漲幅最多的股票
64919,$$Stock#AskStockTrendReason,看好中鋼股票
64922,$$Stock#AskStockTrendReason,給我大漲的股票
64923,$$Stock#AskStockTrendReason,綠能股票很好
64924,$$Stock#AskStockTrendReason,而我好股票志信的
64926,$$Stock#AskStockTrendReason,股票台驊會跌
64928,$$Stock#AskStockTrendReason,股票得利影的好奇
64929,$$Stock#AskStockTrendReason,股票新保好
64930,$$Stock#AskStockTrendReason,股票明天會漲嗎
64931,$$Stock#AskStockTrendReason,股票會不會下跌
64932,$$Stock#AskStockTrendReason,股票會漲嗎
64933,$$Stock#AskStockTrendReason,股票會跌
64934,$$Stock#AskStockTrendReason,股票為什麼會跌
64935,$$Stock#AskStockTrendReason,股票華碩好好
64936,$$Stock#AskStockTrendReason,股票萬海忘記誰
64937,$$Stock#AskStockTrendReason,股票金寶好
64938,$$Stock#AskStockTrendReason,英文的日電貿會跌嗎的陰陽
64939,$$Stock#AskStockTrendReason,華亞科會漲嗎的
64940,$$Stock#AskStockTrendReason,萬泰科會不會跌牢牢記我了啊
64944,$$Stock#AskStockTrendReason,請問台積電大漲
64945,$$Stock#AskStockTrendReason,請問哪一支股票會大漲嗎
64946,$$Stock#AskStockTrendReason,請問明天葡萄王會漲定
64947,$$Stock#AskStockTrendReason,買哪一支股票會漲
64948,$$Stock#AskStockTrendReason,買股票哪一隻會上漲
64949,$$Stock#AskStockTrendReason,跟我說股票會不會漲價
64950,$$Stock#AskStockTrendReason,還好沒有股票志旭
64951,$$Stock#AskStockTrendReason,那一張股票會漲
64953,$$Stock#AskStockTrendReason,那支股票會漲
64954,$$Stock#AskStockTrendReason,那明天股票會漲嗎
64955,$$Stock#AskStockTrendReason,零四十九萬加南科鑫科股價收盤大漲後
64956,$$Stock#AskStockTrendReason,馬上進聯福生會漲的
64957,$$Stock#AskStockTrendReason,高雄明天隆達會跌
64958,$$Stock#AskStockTrendReason,鴻海台塑四會不會漲
64959,$$Stock#AskStockTrendReason,鴻海安鈦克會上漲的啊媽媽和
64960,$$Stock#AskStockTrendReason,鴻海明年會漲嗎
64961,$$Stock#AskStockTrendReason,點名尚茂股票比較好
64962,$$Stock#AskStocksByCategory,上櫃生技股浩鼎
64963,$$Stock#AskStocksByCategory,不僅電子股占店家
64964,$$Stock#AskStocksByCategory,不搬家電器股
64965,$$Stock#AskStocksByCategory,中國鋼鐵股價
64966,$$Stock#AskStocksByCategory,中國鋼鐵股票
64967,$$Stock#AskStocksByCategory,中國鋼鐵股票會
64968,$$Stock#AskStocksByCategory,中廣金融股漲幅前
64969,$$Stock#AskStocksByCategory,亞洲水泥股價
64970,$$Stock#AskStocksByCategory,今天電腦股
64971,$$Stock#AskStocksByCategory,他廣達電腦股價
64972,$$Stock#AskStocksByCategory,他現在你會資服股的不妨播放
64973,$$Stock#AskStocksByCategory,他生技股
64974,$$Stock#AskStocksByCategory,以營建股美容
64975,$$Stock#AskStocksByCategory,你的電子股價
64976,$$Stock#AskStocksByCategory,你電腦股票
64977,$$Stock#AskStocksByCategory,創意電子股價
64978,$$Stock#AskStocksByCategory,化生股
64979,$$Stock#AskStocksByCategory,友達光電股價
64980,$$Stock#AskStocksByCategory,台中市資服股
64981,$$Stock#AskStocksByCategory,台灣塑膠股票
64982,$$Stock#AskStocksByCategory,和鑫光電股價
64983,$$Stock#AskStocksByCategory,培德工家你知不知道通路股
64984,$$Stock#AskStocksByCategory,基隆虹電子股價
64985,$$Stock#AskStocksByCategory,塑膠股股票
64986,$$Stock#AskStocksByCategory,士林電機股票
64987,$$Stock#AskStocksByCategory,太平洋生技股價
64988,$$Stock#AskStocksByCategory,宏碁電腦股價
64989,$$Stock#AskStocksByCategory,宸鴻光電股價
64990,$$Stock#AskStocksByCategory,小蠻電零股
64991,$$Stock#AskStocksByCategory,從通路股
64992,$$Stock#AskStocksByCategory,我想知道食品股鳳德街更是
64993,$$Stock#AskStocksByCategory,我要問玻璃股的天氣
64994,$$Stock#AskStocksByCategory,我通路股
64995,$$Stock#AskStocksByCategory,昇陽科光電股
64996,$$Stock#AskStocksByCategory,明天半導股
64997,$$Stock#AskStocksByCategory,晶元光電股價
64998,$$Stock#AskStocksByCategory,橡膠股
64999,$$Stock#AskStocksByCategory,橡膠股的電影
65000,$$Stock#AskStocksByCategory,欣興電子股價
65001,$$Stock#AskStocksByCategory,歷經紡織股票
65002,$$Stock#AskStocksByCategory,汽車股東洋
65003,$$Stock#AskStocksByCategory,汽車股的東洋太陽能量多花錢
65004,$$Stock#AskStocksByCategory,淨空電子股價
65005,$$Stock#AskStocksByCategory,玩弄電器股了
65006,$$Stock#AskStocksByCategory,環球水泥股票行情
65007,$$Stock#AskStocksByCategory,生技股
65008,$$Stock#AskStocksByCategory,生技股創源
65009,$$Stock#AskStocksByCategory,生技股浩鼎
65010,$$Stock#AskStocksByCategory,紡織股日月鴻
65011,$$Stock#AskStocksByCategory,維修電腦股價便
65012,$$Stock#AskStocksByCategory,股票電子股沒
65013,$$Stock#AskStocksByCategory,至於汽車股海海航運
65014,$$Stock#AskStocksByCategory,航運股
65015,$$Stock#AskStocksByCategory,航運股漢翔
65016,$$Stock#AskStocksByCategory,華城電機股票
65017,$$Stock#AskStocksByCategory,華通電腦股價
65018,$$Stock#AskStocksByCategory,觀光股的
65019,$$Stock#AskStocksByCategory,讓電子股懷藝上半年
65020,$$Stock#AskStocksByCategory,資服股的
65021,$$Stock#AskStocksByCategory,金融股
65022,$$Stock#AskStocksByCategory,金融股指數
65023,$$Stock#AskStocksByCategory,鋼鐵股
65024,$$Stock#AskStocksByCategory,鋼鐵股的
65025,$$Stock#AskStocksByCategory,難道電腦股價
65026,$$Stock#AskStocksByCategory,電子股
65027,$$Stock#AskStocksByCategory,電子股主要COSTCO
65028,$$Stock#AskStocksByCategory,電子股回
65029,$$Stock#AskStocksByCategory,電子股領騎
65030,$$Stock#AskStocksByCategory,電零股
65031,$$Stock#AskStocksByCategory,電零股的
65032,$$Stock#AskStocksByCategory,靖宏電子股價
65033,$$Stock#AskStocksByCategory,顯示電子股
65034,$$Stock#AskStocksByCategory,黃智茂電子股票
65035,$$Stock#CanBuyItByName,2012可以買嗎F-泰福
65036,$$Stock#CanBuyItByName,以亞太中華可以買
65037,$$Stock#CanBuyItByName,以及台泥可以買多少寧靜
65038,$$Stock#CanBuyItByName,全家可以買大宇都不
65039,$$Stock#CanBuyItByName,再告訴我股票宏碁可以買嗎
65040,$$Stock#CanBuyItByName,包括大田投資
65041,$$Stock#CanBuyItByName,可以買F-豐祥董事長
65042,$$Stock#CanBuyItByName,可以買力成得利影的
65043,$$Stock#CanBuyItByName,可以買力成本來點了
65044,$$Stock#CanBuyItByName,可以買嗎易福的
65045,$$Stock#CanBuyItByName,可以買嗎臺鹽
65046,$$Stock#CanBuyItByName,可以買嗎華泰股票
65047,$$Stock#CanBuyItByName,可以買弘捷的股票嗎
65048,$$Stock#CanBuyItByName,可以買怡華
65049,$$Stock#CanBuyItByName,可以買長天期
65050,$$Stock#CanBuyItByName,台化股票可以買嗎
65051,$$Stock#CanBuyItByName,台南可以買
65052,$$Stock#CanBuyItByName,台南可以買鴻海亞太和
65053,$$Stock#CanBuyItByName,台泥可以買
65054,$$Stock#CanBuyItByName,台肥投資部位
65055,$$Stock#CanBuyItByName,呵呵也可以買宏達電股票和
65056,$$Stock#CanBuyItByName,哪裡可以買喬鼎
65057,$$Stock#CanBuyItByName,哪裡可以買隴華良好一下
65058,$$Stock#CanBuyItByName,好可以買六福
65059,$$Stock#CanBuyItByName,如大立光可以買一台
65060,$$Stock#CanBuyItByName,寶雅寶雅這一支股票可以買嗎
65061,$$Stock#CanBuyItByName,我可以買聯茂塞車
65062,$$Stock#CanBuyItByName,海德威投資
65063,$$Stock#CanBuyItByName,而在投資F*AS
65064,$$Stock#CanBuyItByName,股票宏碁可以買嗎
65065,$$Stock#CanBuyItByName,股票投資萬泰銀的
65066,$$Stock#CanBuyItByName,股票鴻海可不可以買
65067,$$Stock#CanBuyItByName,華南金計畫投資到而
65068,$$Stock#CanBuyItByName,請問康舒可以買嗎
65069,$$Stock#CanBuyItByName,請問浩鑫投資小螞蟻
65070,$$Stock#CanBuyItByName,那現在可以買台灣50嗎
65071,$$Stock#CanBuyItByName,附近有哪裡可以買國化
65072,$$Stock#CanBuyItByName,鴻海股票可以買嗎
65073,$$Stock#HelpBySettingMyStock,設定我的自選股
65074,$$Stock#WantToBuyStock,似乎不是明天開盤我要買
65075,$$Stock#WantToBuyStock,但我要買什麼股票比較好
65076,$$Stock#WantToBuyStock,你覺得我要買哪一張股票才會賺錢
65077,$$Stock#WantToBuyStock,因為我想買股票
65078,$$Stock#WantToBuyStock,我想要買亞昕
65079,$$Stock#WantToBuyStock,我想要買全球
65080,$$Stock#WantToBuyStock,我想要買怡華不禁
65081,$$Stock#WantToBuyStock,我想要買時緯去哪裡
65082,$$Stock#WantToBuyStock,我想要買股票
65083,$$Stock#WantToBuyStock,我想要買股票了
65084,$$Stock#WantToBuyStock,我想要買股票歐格
65085,$$Stock#WantToBuyStock,我想買股票
65086,$$Stock#WantToBuyStock,我要買哪一支股票
65087,$$Stock#WantToBuyStock,我要買股票
65131,$$THSRC#Order,我想訂高雄站到台南站的高鐵票
65147,$$THSRC#Search,今天到左營的高鐵還有票嗎
65155,$$THSRC#Search,今天高鐵時刻表
65170,$$THSRC#Order,他說要買張到台中站的高鐵車票
65202,$$THSRC#Order,兩張高鐵票
65205,$$THSRC#Order,兩點半的高鐵到彰化
65254,$$THSRC#Search,台中到台北的高鐵時間表
65290,$$THSRC#Order,台北到台中的高鐵一張
65314,$$THSRC#Order,台北到高雄高鐵時刻
65320,$$THSRC#Search,台北往高雄的高鐵幾點有車
65343,$$THSRC#Search,台南到嘉義高鐵票價
65350,$$THSRC#Order,台南到板橋高鐵票一張
65393,$$THSRC#Search,新左營到台北的高鐵幾點開
65456,$$THSRC#Order,明天中午從台中到台北站高鐵車票一張
65468,$$THSRC#Search,左營到台北高鐵票價
65469,$$THSRC#Order,左營到台北高鐵訂票
65483,$$THSRC#Order,希望訂高鐵
65485,$$THSRC#Search,幫我查詢高鐵的早鳥票
65542,$$THSRC#Order,我要從雲林到高雄的高鐵票一張
65560,$$THSRC#Order,我想要訂兩張從台北到台中的高鐵車票明天早上出發
65587,$$THSRC#Order,我要一張高鐵票
65593,$$THSRC#Order,我要兩張台北到高雄站高鐵車票
65652,$$THSRC#Order,我要訂高鐵
65668,$$THSRC#Order,我要買高鐵票一張
65696,$$THSRC#Order,高鐵從台南到台東的票三張
65700,$$THSRC#Order,搭高鐵訂票台北到桃園
65705,$$THSRC#Search,新竹到左營的高鐵票價
65709,$$THSRC#Search,新竹高鐵時刻表
65716,$$THSRC#Order,高鐵我要訂票
65728,$$THSRC#Search,高鐵時刻表
65780,$$THSRC#Order,我要訂往桃園站的高鐵票
65797,$$THSRC#Order,桃園到台中的高鐵
65807,$$THSRC#Search,桃園最早班的高鐵
65873,$$THSRC#Search,高鐵車票的時刻表
65904,$$THSRC#Search,請問高鐵時刻表勒
65968,$$THSRC#Order,預定台中到新竹的高鐵車票
66005,$$THSRC#Search,高鐵停靠站
66020,$$THSRC#Search,高鐵到嘉義的時間表
66051,$$THSRC#Search,高鐵台北到嘉義時間表
66055,$$THSRC#Search,高鐵台北站到左營站多少錢
66065,$$THSRC#Order,高鐵台鐵訂票
66124,$$THSRC#Order,高鐵新竹到台南一張
66176,$$THSRC#Order,高鐵板橋往新竹的車票一張
66210,$$THSRC#Order,高鐵的訂票
66270,$$THSRC#Order,高鐵訂票從台北車站到左營
66279,$$THSRC#Order,高鐵訂票
66329,$$THSRC#Search,高鐵雲林站到板橋時刻表
66362,$$THSRC#Search,幫我查到台北高鐵的票價嗎
66363,$$THSRC#Search,幫我查明天高鐵的時間
66364,$$THSRC#Search,幫我查高鐵桃園到高雄
66365,$$THSRC#Search,我想查新竹到高雄的高鐵
66367,$$THSRC#Search,我想要查五月二十九號高鐵台北到台中車次
66368,$$THSRC#Search,我想要查到台北的高鐵
66369,$$THSRC#Search,我想要查雲林到台北的高鐵
66370,$$THSRC#Search,我是要查高鐵
66371,$$THSRC#Search,我查詢高鐵票
66372,$$THSRC#Order,我要到台中高鐵票一張
66373,$$THSRC#Search,我要查高鐵
66377,$$THSRC#Order,我要訂高鐵車票一張
66378,$$THSRC#Search,查詢高鐵左營站班次
66379,$$THSRC#Order,星期六我要一張高鐵票
66380,$$THSRC#Search,查詢高鐵回到台北要多久
66383,$$THSRC#Search,查詢高鐵與訂票
66384,$$THSRC#Search,查詢高鐵訂票
66389,$$THSRC#Search,查高鐵三點的時刻表
66390,$$THSRC#Search,查高鐵的班表
66391,$$THSRC#Search,查高鐵票
66392,$$THSRC#Search,查高鐵訂票
66396,$$THSRC#Search,請幫我查二零一一七月十七號的高鐵車次
66397,$$THSRC#Search,請幫我查七月二十七號的高鐵車票
66398,$$THSRC#Search,請幫我查高鐵票
66399,$$THSRC#Search,請查高鐵時刻表
66400,$$THSRC#Search,買高鐵票
66401,$$THSRC#Search,還有沒有高鐵時刻表
66402,$$THSRC#Search,高鐵一號有沒有開
66403,$$THSRC#Order,高鐵左營站到台北要兩張
66404,$$THSRC#Search,高鐵查詢
66405,$$THSRC#Search,高鐵查詢時間
66407,$$THSRC#Search,高鐵票價
66409,$$THSRC#Search,高鐵票查詢
66411,$$THSRC#Search,高鐵訂票查詢
66418,$$TPEMRT#TPEMRTAtoB,七張到永安市場要幾站
66419,$$TPEMRT#TPEMRTAtoB,七張站到台大醫院站要多久
66433,$$TPEMRT#TPEMRTAtoB,中正紀念堂捷運站到新埔多少錢
66434,$$TPEMRT#TPEMRTAtoB,中正紀念堂站到台北小巨蛋站幾站
66498,$$TPEMRT#TPEMRTAtoB,台北車站到台北101世貿站做捷運怎麼走
66550,$$TPEMRT#TPEMRTAtoB,七張往忠孝敦化站的路程
66554,$$TPEMRT#TPEMRTAtoB,徐匯中學站到永安市場站很久嗎
66557,$$TPEMRT#TPEMRTAtoB,從七張站到台北車站怎麼走
66561,$$TPEMRT#TPEMRTAtoB,從三和國中站要怎麼到忠孝新生
66595,$$TPEMRT#TPEMRTAtoB,從迴龍站到小巨蛋要多少時間
66600,$$TPEMRT#TPEMRTAtoB,從龍山寺到淡水的捷運規劃圖
66604,$$TPEMRT#TPEMRTAtoB,忠孝新生站到古亭站多少錢
66606,$$TPEMRT#TPEMRTAtoB,怎麼從板橋坐車到雙連站
66608,$$TPEMRT#TPEMRTAtoB,怎麼從七張站到淡水站
66610,$$TPEMRT#TPEMRTAtoB,怎麼從捷運淡水站到民生東路這
66637,$$TPEMRT#TPEMRTAtoB,淡水到南勢角請問我怎麼搭捷運
66653,$$TPEMRT#TPEMRTAtoB,我要從景美站去萬芳醫院捷運怎麼坐
66674,$$TPEMRT#TPEMRTAtoB,捷運七張站到關渡捷運站很遠嗎
